,DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor
20,https://doi.org/10.1016/j.apsusc.2023.159243,p-Cu2O,Cu2O,Cu2O,No,100.0,polyhedron,0.0,1273.5,1841.4,2409.3,1273.5,1841.4,2409.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C2H4,19.45,1.0,H-cell
21,https://doi.org/10.1016/j.apsusc.2023.159243,p-Cu2O,Cu2O,Cu2O,No,100.0,polyhedron,0.0,1273.5,1841.4,2409.3,1273.5,1841.4,2409.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,H2,60.45,1.0,H-cell
22,https://doi.org/10.1016/j.apsusc.2023.159243,p-Cu2O,Cu2O,Cu2O,No,100.0,polyhedron,0.0,1273.5,1841.4,2409.3,1273.5,1841.4,2409.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,CO,9.11,1.0,H-cell
23,https://doi.org/10.1016/j.apsusc.2023.159243,c-Cu2O,Cu2O,Cu2O,No,100.0,cubic,0.0,459.5,810.75,1162.0,459.5,810.75,1162.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H4,55.14,1.0,H-cell
24,https://doi.org/10.1016/j.apsusc.2023.159243,c-Cu2O,Cu2O,Cu2O,No,100.0,cubic,0.0,459.5,810.75,1162.0,459.5,810.75,1162.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,H2,31.07,1.0,H-cell
25,https://doi.org/10.1016/j.apsusc.2023.159243,c-Cu2O,Cu2O,Cu2O,No,100.0,cubic,0.0,459.5,810.75,1162.0,459.5,810.75,1162.0,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CO,2.75,1.0,H-cell
26,https://doi.org/10.1016/j.apsusc.2023.159243,o-Cu2O,Cu2O,Cu2O,No,100.0,octahedron,0.0,805.0,1204.0,1603.0,961.7,1276.4,1591.1,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H4,35.56,1.0,H-cell
27,https://doi.org/10.1016/j.apsusc.2023.159243,o-Cu2O,Cu2O,Cu2O,No,100.0,octahedron,0.0,805.0,1204.0,1603.0,961.7,1276.4,1591.1,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,H2,46.99,1.0,H-cell
28,https://doi.org/10.1016/j.apsusc.2023.159243,o-Cu2O,Cu2O,Cu2O,No,100.0,octahedron,0.0,805.0,1204.0,1603.0,961.7,1276.4,1591.1,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CO,9.25,1.0,H-cell
29,https://doi.org/10.1016/j.apsusc.2023.159243,d-Cu2O,Cu2O,Cu2O,No,100.0,dodecahedron,0.0,634.8,938.05,1241.3,634.8,938.05,1241.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H4,42.13,1.0,H-cell
30,https://doi.org/10.1016/j.apsusc.2023.159243,d-Cu2O,Cu2O,Cu2O,No,100.0,dodecahedron,0.0,634.8,938.05,1241.3,634.8,938.05,1241.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,H2,33.92,1.0,H-cell
31,https://doi.org/10.1016/j.apsusc.2023.159243,d-Cu2O,Cu2O,Cu2O,No,100.0,dodecahedron,0.0,634.8,938.05,1241.3,634.8,938.05,1241.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CO,5.41,1.0,H-cell
32,https://doi.org/10.1016/j.apsusc.2023.159243,p-Cu2O,Cu2O,Cu2O,No,100.0,polyhedron,0.0,1273.5,1841.4,2409.3,1273.5,1841.4,2409.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H4,12.24,1.0,H-cell
33,https://doi.org/10.1016/j.apsusc.2023.159243,p-Cu2O,Cu2O,Cu2O,No,100.0,polyhedron,0.0,1273.5,1841.4,2409.3,1273.5,1841.4,2409.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,H2,57.22,1.0,H-cell
34,https://doi.org/10.1016/j.apsusc.2023.159243,p-Cu2O,Cu2O,Cu2O,No,100.0,polyhedron,0.0,1273.5,1841.4,2409.3,1273.5,1841.4,2409.3,0.0,100.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CO,7.12,1.0,H-cell
35,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.6,C2H4,31.57,0.48,H-cell
36,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.6,H2,27.92,0.48,H-cell
37,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.6,CO,4.2,0.48,H-cell
38,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.6,C2H5OH,12.23,0.48,H-cell
39,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.6,CH4,8.39,0.48,H-cell
40,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,36.93,0.48,H-cell
41,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,41.58,1.01,H-cell
42,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,42.54,1.56,H-cell
43,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,42.54,2.14,H-cell
44,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,45.79,2.68,H-cell
45,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,42.19,3.24,H-cell
46,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,37.28,3.79,H-cell
47,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,26.67,4.36,H-cell
48,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,22.02,4.89,H-cell
49,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,16.23,5.47,H-cell
50,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,H2,24.82,0.43,H-cell
51,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,CO,6.39,0.43,H-cell
52,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H5OH,9.85,0.43,H-cell
53,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.4,CH4,2.37,0.43,H-cell
54,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,25.65,0.43,H-cell
55,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,30.04,1.04,H-cell
56,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,31.66,1.64,H-cell
57,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,32.23,2.29,H-cell
58,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,33.0,2.93,H-cell
59,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,33.64,3.54,H-cell
60,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,34.91,4.15,H-cell
61,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,33.85,4.76,H-cell
62,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,35.34,5.42,H-cell
63,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,33.57,6.0,H-cell
64,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,34.77,6.67,H-cell
65,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,31.94,7.27,H-cell
66,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,38.23,7.87,H-cell
67,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H4,29.47,8.48,H-cell
68,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,H2,26.28,0.48,H-cell
69,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,CO,4.38,0.48,H-cell
70,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,C2H5OH,8.39,0.48,H-cell
71,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,CH4,1.46,0.48,H-cell
72,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.2,HCOOH,16.79,0.48,H-cell
73,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.0,C2H4,20.62,0.48,H-cell
74,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.0,H2,19.53,0.48,H-cell
75,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.0,CO,15.15,0.48,H-cell
76,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.0,C2H5OH,29.01,0.48,H-cell
77,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.0,CH4,2.37,0.48,H-cell
78,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-1.0,HCOOH,12.41,0.48,H-cell
79,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-0.8,C2H5OH,9.85,0.48,H-cell
80,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-0.8,CO,24.27,0.48,H-cell
81,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-0.8,HCOOH,30.47,0.48,H-cell
82,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-0.8,H2,33.03,0.48,H-cell
83,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-0.6,CO,17.88,0.48,H-cell
84,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-0.6,HCOOH,50.0,0.48,H-cell
85,10.1016/j.jcis.2019.05.073,Cu@Cu2O,Cu1O0.056,Cu2O,Cu,8.91,nanorod,0.0,150.0,150.0,150.0,0.0,0.0,0.0,90.0,8.8,1.2,carbon paper electrode,KHCO3,0.1,6.8,-0.6,H2,30.84,0.48,H-cell
86,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,C2H4,4.89,0.48,H-cell
87,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,C2H5OH,13.41,0.48,H-cell
88,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,CO,15.4,0.48,H-cell
89,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,CH4,2.17,0.48,H-cell
90,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,HCOOH,0.91,0.48,H-cell
91,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.6,H2,58.88,0.48,H-cell
92,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H4,3.08,0.48,H-cell
93,10.1016/j.jcis.2019.05.073,Cu ,Cu,Cu,No,100.0,nanorod,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,carbon paper electrode,KHCO3,0.1,6.8,-1.4,C2H5OH,13.59,0.48,H-cell
